6da5623d-d611-42a3-ba0e-557a19968b50,2021-04-17 05:49:59.559525,2021-04-17 05:49:59.559525,One of the most pristine campgrounds on Long Island,"One of the most pristine campgrounds on Long Island. Smith Point Park is a great getaway in the summer, spring or fall. It''s just one of the best if you are a camper.",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,111632f9-164c-4693-87df-5e2e1e9d1bc5
ee0439c2-34fd-456c-9761-88cdebbf2b2b,2021-04-17 05:49:59.590997,2021-04-17 05:49:59.590997,You can travel the world and you might not see beaches like these,"You can travel the world and you might not see beaches like these. Endless beaches, pristine and magnificent. Check on the internet when is high tide to better choose your spot.
South-east sun exposure, with glorious sunrises towards the …",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,111632f9-164c-4693-87df-5e2e1e9d1bc5
a803d5fb-14f2-4287-a5be-36cb0bec7409,2021-04-17 05:49:59.616178,2021-04-17 05:49:59.616178,Very nice beach,Very nice beach. Plenty of parking. Dogs allowed by fishing pier.,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,111632f9-164c-4693-87df-5e2e1e9d1bc5
109822d3-bb9c-4d1f-bd39-ef8086bb9e6e,2021-04-17 05:49:59.640726,2021-04-17 05:49:59.640726,Only if the county would give this a little bit of funding it would be great,Only if the county would give this a little bit of funding it would be great. But they refuse. All there money goes to Robert Moses and the eastern beaches. But all in all a very good place.,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,111632f9-164c-4693-87df-5e2e1e9d1bc5
a5b3d8b4-e0da-4d4e-a6fb-c7807dd467fa,2021-04-17 05:49:59.666071,2021-04-17 05:49:59.666071,The beaches at the Pines are always pristine and calm,"The beaches at the Pines are always pristine and calm. Surrounded by beauty in all forms. Highly recommend a weekend or day trip. Kid friendly, but mostly adults. The Pines are also predominantly gay men, in various states of undress, so keep that in mind if that''s important to you.",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,111632f9-164c-4693-87df-5e2e1e9d1bc5
2b2476eb-2758-4163-a5c6-37a4b6f0a436,2021-04-17 05:49:59.689421,2021-04-17 05:49:59.689421,Access to both the ocean and the bay from walking trail,"Access to both the ocean and the bay from walking trail.
Beautiful place.",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,111632f9-164c-4693-87df-5e2e1e9d1bc5
98673292-14d2-4b04-b188-0d7ecab0b3b7,2021-04-17 05:49:59.729127,2021-04-17 05:49:59.729127,Lake Shore never disappointing,"Lake Shore never disappointing. This is one of the very few group sites in Florida that has swimming, accommodates pets, and you don''t share the restroom with anyone else. Camp hosts are always friendly (and vary from year to year.) The …",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,1201067b-5d06-4e12-8379-a01eabc989b2
773ac4b6-4806-4c09-972f-f1e87227f5e5,2021-04-17 05:49:59.765306,2021-04-17 05:49:59.765306,Great place to camp with family and friends,Great place to camp with family and friends,4.09,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,1201067b-5d06-4e12-8379-a01eabc989b2
6ae7bc7b-4fc6-4a3a-84de-055f8c78276a,2021-04-17 05:49:59.794465,2021-04-17 05:49:59.794465,Excellent camping and fishing,Excellent camping and fishing.,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,1201067b-5d06-4e12-8379-a01eabc989b2
220eb968-3afc-4e2f-bdfb-cd1ffdb15310,2021-04-17 05:49:59.813028,2021-04-17 05:49:59.813028,Great spot,Great spot,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,1201067b-5d06-4e12-8379-a01eabc989b2
7a448519-01d5-42f8-9367-486f6ff7476b,2021-04-17 05:49:59.831106,2021-04-17 05:49:59.831106,"A+ awesome, clam, quiet and secluded","A+ awesome, clam, quiet and secluded.",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,1201067b-5d06-4e12-8379-a01eabc989b2
cad94ca6-f257-4e67-bd22-c76372114519,2021-04-17 05:49:59.852158,2021-04-17 05:49:59.852158,"","",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,1201067b-5d06-4e12-8379-a01eabc989b2
225c03f9-edb5-42d7-8b93-599a5737f697,2021-04-17 05:49:59.92917,2021-04-17 05:49:59.92917,"Great club, great people, great times","Great club, great people, great times.",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,13f10168-c313-4efd-b744-e851e607fc1d
5190c21d-b24a-491c-9ff9-5c11a1a100ba,2021-04-17 05:49:59.966844,2021-04-17 05:49:59.966844,Loved it both times,"Loved it both times.  It''s campground camping, but if you value your privacy at your site, I have to say it might be my favorite campground with that respect. I used tent sites both times. I have nothing negative at all to say about this …",4.21,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,1cecdf4a-87d7-4bca-aad5-c867f94f2cab
5b3086c8-77bb-44fc-aeb6-f29774a11138,2021-04-17 05:49:59.984627,2021-04-17 05:49:59.984627,I would have to say that this is the best campground in Vermont,I would have to say that this is the best campground in Vermont. The army corps do an excellent job in maintaining the grounds. The bathrooms have flush toilets free hot showers and are always clean. Every site is large and has great grass. …,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,1cecdf4a-87d7-4bca-aad5-c867f94f2cab
eb10c1ee-d313-4ebf-ba95-64a8cd1d25b4,2021-04-17 05:50:00.005767,2021-04-17 05:50:00.005767,Simply amazing campground in Vermont,"Simply amazing campground in Vermont. Walk to the river to swim, float and play. Allow it to lull you to sleep. See a full sky of stars with almost zero light pollution. Clean facilities for bathing and separate spot to wash your dishes. …",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,1cecdf4a-87d7-4bca-aad5-c867f94f2cab
8947ed4e-0b66-4a59-8504-52826f10e492,2021-04-17 05:50:00.036269,2021-04-17 05:50:00.036269,"Beautiful spot on the stream, so peaceful","Beautiful spot on the stream, so peaceful. I loved my site, and the facilities are nice. The managers were so sweet and helpful. They went out of their way to help me find somewhere to eat late on a Sunday night.",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,1cecdf4a-87d7-4bca-aad5-c867f94f2cab
9433fe8c-984a-4794-b949-2594299a15ea,2021-04-17 05:50:00.057739,2021-04-17 05:50:00.057739,Good place to stay if you like walking trails the water level on river was lower then expected but my kids enjoyed walking on the rocks looking for frogs and small fish they do offer plenty to do if you go during peak season each location …,Good place to stay if you like walking trails the water level on river was lower then expected but my kids enjoyed walking on the rocks looking for frogs and small fish they do offer plenty to do if you go during peak season each location …,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,1cecdf4a-87d7-4bca-aad5-c867f94f2cab
6c1cfa7f-d511-4f52-9ce4-49364b92d13a,2021-04-17 05:50:00.09246,2021-04-17 05:50:00.09246,Well kept Nat'l Park area,Well kept Nat'l Park area. Barred owls and black bear at night & hummingbirds during the day. Attendants are very courteous and helpful. Downside for some is zero cell service. Put your phones away and enjoy the Brook!,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,1cecdf4a-87d7-4bca-aad5-c867f94f2cab
1979abbd-0df6-4103-96a8-86d252720ad7,2021-04-17 05:50:00.115439,2021-04-17 05:50:00.115439,"A beautiful park, spread out with big grassy areas","A beautiful park, spread out with big grassy areas. Very well maintained facilities. Two rivers to play in. Spent two great days there and will go again.",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,1cecdf4a-87d7-4bca-aad5-c867f94f2cab
d127a7c0-1ecc-4022-9f49-c265ec117ac3,2021-04-17 05:50:00.136274,2021-04-17 05:50:00.136274,We had a wonderful time trying our new rpod here at Winhall Brook,"We had a wonderful time trying our new rpod here at Winhall Brook. Friendly staff, easy check-in. Very clean. Friendly campers. Great for adults and kids. Hiking, fishing, vollyball, basketball, playground, swimming, open field area near the electric and water hook-up area. Quiet and beautiful views.",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,1cecdf4a-87d7-4bca-aad5-c867f94f2cab
e979bb09-911c-48db-9904-2330b3c8acad,2021-04-17 05:50:00.174743,2021-04-17 05:50:00.174743,Loved it both times,"Loved it both times.  It''s campground camping, but if you value your privacy at your site, I have to say it might be my favorite campground with that respect. I used tent sites both times. I have nothing negative at all to say about this …",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25389c0c-8c34-43b4-88dd-edcdf556f402
12ba0aa1-1cee-42a5-8b1e-f73beee11221,2021-04-17 05:50:00.197747,2021-04-17 05:50:00.197747,I would have to say that this is the best campground in Vermont,I would have to say that this is the best campground in Vermont. The army corps do an excellent job in maintaining the grounds. The bathrooms have flush toilets free hot showers and are always clean. Every site is large and has great grass. …,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25389c0c-8c34-43b4-88dd-edcdf556f402
b767f411-d3a4-4319-91c3-092a4f153e7f,2021-04-17 05:50:00.22353,2021-04-17 05:50:00.22353,Simply amazing campground in Vermont,"Simply amazing campground in Vermont. Walk to the river to swim, float and play. Allow it to lull you to sleep. See a full sky of stars with almost zero light pollution. Clean facilities for bathing and separate spot to wash your dishes. …",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25389c0c-8c34-43b4-88dd-edcdf556f402
dbb4c7d7-2a99-4631-9834-dc41553579a6,2021-04-17 05:50:00.25487,2021-04-17 05:50:00.25487,"Beautiful spot on the stream, so peaceful","Beautiful spot on the stream, so peaceful. I loved my site, and the facilities are nice. The managers were so sweet and helpful. They went out of their way to help me find somewhere to eat late on a Sunday night.",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25389c0c-8c34-43b4-88dd-edcdf556f402
25ec52e0-54d4-43be-9ea1-03532849bb27,2021-04-17 05:50:00.29226,2021-04-17 05:50:00.29226,Good place to stay if you like walking trails the water level on river was lower then expected but my kids enjoyed walking on the rocks looking for frogs and small fish they do offer plenty to do if you go during peak season each location …,Good place to stay if you like walking trails the water level on river was lower then expected but my kids enjoyed walking on the rocks looking for frogs and small fish they do offer plenty to do if you go during peak season each location …,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25389c0c-8c34-43b4-88dd-edcdf556f402
b2630689-06bc-4098-9238-a694886730de,2021-04-17 05:50:00.323263,2021-04-17 05:50:00.323263,Well kept Nat'l Park area,Well kept Nat'l Park area. Barred owls and black bear at night & hummingbirds during the day. Attendants are very courteous and helpful. Downside for some is zero cell service. Put your phones away and enjoy the Brook!,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25389c0c-8c34-43b4-88dd-edcdf556f402
693b456b-f372-4610-b4ba-0c2c39ca3484,2021-04-17 05:50:00.3565,2021-04-17 05:50:00.3565,"A beautiful park, spread out with big grassy areas","A beautiful park, spread out with big grassy areas. Very well maintained facilities. Two rivers to play in. Spent two great days there and will go again.",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25389c0c-8c34-43b4-88dd-edcdf556f402
7d1b3742-be94-4514-8a33-72b215227e8d,2021-04-17 05:50:00.391352,2021-04-17 05:50:00.391352,We had a wonderful time trying our new rpod here at Winhall Brook,"We had a wonderful time trying our new rpod here at Winhall Brook. Friendly staff, easy check-in. Very clean. Friendly campers. Great for adults and kids. Hiking, fishing, vollyball, basketball, playground, swimming, open field area near the electric and water hook-up area. Quiet and beautiful views.",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25389c0c-8c34-43b4-88dd-edcdf556f402
39cca819-ab67-486e-96bb-d51992090f2c,2021-04-17 05:50:00.462574,2021-04-17 05:50:00.462574,Great place to visit and ride,Great place to visit and ride. Doesn't feel crowded. Lots of space to go around for everyone.,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25caaca8-3ba1-49cd-ac77-64cf258623c3
ec46f791-eac6-4335-96e4-b332bcf169d6,2021-04-17 05:50:00.497,2021-04-17 05:50:00.497,"A large staging area, easy access, clean restrooms","A large staging area, easy access, clean restrooms.",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25caaca8-3ba1-49cd-ac77-64cf258623c3
3555c68c-2e53-4f50-a065-e5b4c567dba8,2021-04-17 05:50:08.367699,2021-04-17 05:50:08.367699,Great spot,Great spot,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,7b8de3d4-db73-42b4-9af7-d4e50c95f19d
b896778f-0125-4089-9ced-9c27818e91f3,2021-04-17 05:50:00.526907,2021-04-17 05:50:00.526907,Pretty place to camp and neat forested sand dunes to explore,Pretty place to camp and neat forested sand dunes to explore,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25caaca8-3ba1-49cd-ac77-64cf258623c3
4fbe7cc6-f8b6-4771-93bc-58b5477fe081,2021-04-17 05:50:00.561584,2021-04-17 05:50:00.561584,Great place to ride but be safe and watch for flags!The dunes can be pretty dangerous but a lot of fun!,Great place to ride but be safe and watch for flags!The dunes can be pretty dangerous but a lot of fun!,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25caaca8-3ba1-49cd-ac77-64cf258623c3
0b2c1937-446c-4d85-9d45-080e54c2bd3e,2021-04-17 05:50:00.592568,2021-04-17 05:50:00.592568,Definitely a lot of fun out there,Definitely a lot of fun out there. Would definitely come back and play again. It was a beautiful day to play.,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25caaca8-3ba1-49cd-ac77-64cf258623c3
1c2e1e19-7185-4d50-ab15-0bf263211305,2021-04-17 05:50:00.625857,2021-04-17 05:50:00.625857,The dunes are awesome on this particular trip I had a reminder of the danger's involved with quad riding but everything came out ok and I'll definitely remember some things just happen like a trail collapsing out from under you,The dunes are awesome on this particular trip I had a reminder of the danger's involved with quad riding but everything came out ok and I'll definitely remember some things just happen like a trail collapsing out from under you.,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25caaca8-3ba1-49cd-ac77-64cf258623c3
176db22e-bfd4-4647-8419-ea04bdb79044,2021-04-17 05:50:00.691713,2021-04-17 05:50:00.691713,Great place to take the family to ride the sand dunes and see the beach,Great place to take the family to ride the sand dunes and see the beach.,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25caaca8-3ba1-49cd-ac77-64cf258623c3
d5e234e8-de5e-4e3f-91df-c0612db62480,2021-04-17 05:50:00.712123,2021-04-17 05:50:00.712123,Love the dunes and all the spaces they offer to camp or have a bbq,Love the dunes and all the spaces they offer to camp or have a bbq,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,25caaca8-3ba1-49cd-ac77-64cf258623c3
f46a6091-7087-4a51-9845-5e4ed512ed95,2021-04-17 05:50:00.79359,2021-04-17 05:50:00.79359,"No matter where you camp, you are in for a treat","No matter where you camp, you are in for a treat. I chose the one closest to the road as it’s my first time camping. Lower peninsula Wilderness at its best. Campgrounds are first come first serve unless you go between Memorial Day and Labor Day.",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,2b00c66b-2df1-4f7c-85da-16cbc5f447f8
84aa8bcc-966c-4536-b9d6-80cb9a9dd5b7,2021-04-17 05:50:00.837287,2021-04-17 05:50:00.837287,"Lake Michigan @ Manistee was the BEST dispersed camping!! Very, very clean vault toilets","Lake Michigan @ Manistee was the BEST dispersed camping!! Very, very clean vault toilets.  Flat big sites with lots of privacy between sites.  There for 5 days and only had a neighbor first and last night.  Beautiful beach access.  Lots of trails along beach.  AWESOME sunsets.  Met the nicest Michigan couples.☺",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,2b00c66b-2df1-4f7c-85da-16cbc5f447f8
3eb1c6bc-2ef0-4860-a713-a5866ea10f8d,2021-04-17 05:50:00.88002,2021-04-17 05:50:00.88002,I always try to make a trip to the Manistee River Trail at least once a year,"I always try to make a trip to the Manistee River Trail at least once a year. Gorgeous views, well defined trails. ( The trail at the Red Bridge end of the loop  somewhat advanced.) Spent four nights on a backpacking trip.this year and it was wonderful.",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,2b00c66b-2df1-4f7c-85da-16cbc5f447f8
783dac09-fb9d-461d-accb-21e1cc6191ce,2021-04-17 05:50:00.919341,2021-04-17 05:50:00.919341,Great trip to government island,Great trip to government island. New rules seemed to work out although many people don't set camp up for three days. New rules. You are able to have a great time.  Nice to see kids and families able to get a site instead of the loud obnoxious parties. Beautiful camp this year. Friends and family visited great camp trip,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,2b00c66b-2df1-4f7c-85da-16cbc5f447f8
f7af7fa3-18f8-41bb-ab34-b403c966c820,2021-04-17 05:50:00.963342,2021-04-17 05:50:00.963342,Wow! I was essentially able to drive around to find a campsite and I didn't have any trouble at all in that endeavor,"Wow! I was essentially able to drive around to find a campsite and I didn''t have any trouble at all in that endeavor. There is an insane amount of space and finding adventure is no trouble at all. It''s only half an hour to 45 minutes from Grand Rapids, but it certainly feels further!",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,2b00c66b-2df1-4f7c-85da-16cbc5f447f8
40bbb053-e6b5-4369-b4ec-8b70b17e36b3,2021-04-17 05:50:01.006319,2021-04-17 05:50:01.006319,"Amazing, beautiful and so peaceful","Amazing, beautiful and so peaceful. Lots of steep stairs but an enjoyable climb if you''re relatively fit. There are landings to stop and rest if you need it. Breathtaking views",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,2b00c66b-2df1-4f7c-85da-16cbc5f447f8
4032b95d-f113-47e9-ae01-c2bd4ded130d,2021-04-17 05:50:01.043945,2021-04-17 05:50:01.043945,Well marked trails,Well marked trails. Nice views of the river. Stayed over night and the provided camp sites along the way are really nice. Very good experience.  Lots of traffic on the weekends.,4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,2b00c66b-2df1-4f7c-85da-16cbc5f447f8
243d0bf8-26c2-4387-b4b3-df824e669895,2021-04-17 05:50:01.08379,2021-04-17 05:50:01.08379,"After watching few YouTube videos about dispersed camping, we decided to give it a try at this place","After watching few YouTube videos about dispersed camping, we decided to give it a try at this place.  We camped 3 nights which was wonderful.  The trails (Manistee River Trail and North Country Trail) are great but there were more people than I expected.  So far this is our best camping spot in lower peninsula Michigan.",3.3,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,2b00c66b-2df1-4f7c-85da-16cbc5f447f8
25b6d0a6-397b-47b3-8748-21bc55a050c0,2021-04-17 05:50:01.167694,2021-04-17 05:50:01.167694,It was a practically perfect group campsite for our family reunion,"It was a practically perfect group campsite for our family reunion. Cousins were able to run and play and be noisy, and no other campers were around to be annoyed. The big rock made for great climbing. The one big pine tree provided great …",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,335313b4-c2d1-4980-8bf6-c95106cd98da
8ff10fb1-6638-4481-ad30-c26bf08a2241,2021-04-17 05:50:01.239939,2021-04-17 05:50:01.239939,Perfect campground to see all of Big Cypress and Everglades National Parks,"Perfect campground to see all of Big Cypress and Everglades National Parks. The sites are large, powered, and all surrounding the pond with lots of fish and alligators. They have water near the bathrooms so you can fill up your rig before …",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,3513b180-e98b-44aa-8215-b6dc1aad13ca
2c21d15e-d011-4ae5-9baa-d460efb492a7,2021-04-17 05:50:01.284325,2021-04-17 05:50:01.284325,"This is a beautiful place to spend the day, you can also camp here, If you want to stay overnight you need to make a reservation online, you can stay in a Rv or a tent, every space counts with a fire pit that has a grill","This is a beautiful place to spend the day, you can also camp here, If you want to stay overnight you need to make a reservation online, you can stay in a Rv or a tent, every space counts with a fire pit that has a grill. The restrooms are …",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,3513b180-e98b-44aa-8215-b6dc1aad13ca
c778ae1b-db78-49f0-994c-eb73057126d1,2021-04-17 05:50:01.325834,2021-04-17 05:50:01.325834,Clean and well maintained,"Clean and well maintained. Easy access and good Everglades central location.

30/50 amp service but no water at site. Well lit, clean restrooms but no showers. They do have a potable water fill station.

No access to walking or biking …",4.6,423af4e7-0e71-4a65-9fd2-56a4e66f67af,423af4e7-0e71-4a65-9fd2-56a4e66f67af,3513b180-e98b-44aa-8215-b6dc1aad13ca
